date,HMF,wind_speed,SSN,polarity,HCS_tilt,daily_OSF
2025-05-05,6.721513500423865,380.978544617993,135.65613270371944,-0.976683166890334,48.23331396052771,-0.0004181468751172
2025-05-06,6.481503814021112,379.5015619324376,136.74609516890598,-0.9771395937470584,48.80564475118042,-0.0004181468751172
2025-05-07,6.765782782419173,375.9518101465069,154.4602252088628,-0.9775871873563142,49.377975541833145,-0.0004181468751172
2025-05-08,8.491706017678414,388.91706017678416,169.79476934253776,-0.9780261147388136,49.95030633248594,-0.0004181468751172
2025-05-09,8.204467853252151,410.2055938975604,189.043588812194,-0.9784565399097168,50.52263712313819,-0.0004181468751172
2025-05-10,5.8831214432741925,416.968155951085,192.9777212737683,-0.9788786239267536,51.09496791379091,-0.0004181468751172
2025-05-11,5.743770432255697,413.5104734229325,167.8853372078945,-0.9792925249378166,51.664277757597766,-0.0004181468751172
2025-05-12,6.842353795858962,412.7210316018861,169.0806393025829,-0.9796983982280149,52.229629495096354,-0.0004181468751172
2025-05-13,6.344496912459226,399.9281995398998,194.44969124592265,-0.9800963962661916,52.80196028574907,-0.0004181468751172
2025-05-14,6.592856277999712,412.1429955200461,217.21394841988763,-0.9804866687508976,53.37429107640178,-0.0004181468751172
2025-05-15,6.500544860152584,426.9128223755866,181.21249545950764,-0.9808693626558168,53.94662186705399,-0.0004181468751172
2025-05-16,6.5,415.2538806150875,170.9056786535908,-0.9812446222746464,54.5189526577067,-0.0004181468751172
2025-05-17,6.5,403.43801913064425,136.36880978326326,-0.981612589265424,55.09128344835942,-0.0004181468751172
2025-05-18,6.5,391.622157646201,147.56956047948256,-0.981973402694304,55.66361423901214,-0.0004181468751172
2025-05-19,6.5,379.8062961617686,151.62598377527635,-0.9823271990787844,56.235945029664336,-0.0004181468751172
2025-05-20,6.5,367.99043467732537,169.30366872501867,-0.9826741124303736,56.80827582031705,-0.0004181468751172
2025-05-21,7.886414820195815,386.46240464946766,187.398837631673,-0.9830142742967114,57.38060661096977,-0.0004181468751172
2025-05-22,10.605957137668096,405.1745974088872,201.670662307786,-0.9833478138031322,57.95293740162249,-0.0004181468751172
2025-05-23,9.40222787262169,453.46882189130577,228.31698752876804,-0.9836748576936802,58.525268192275256,-0.0004181468751172
2025-05-24,4.530257900472268,507.5575735560682,272.852161278638,-0.9839955303715676,59.097598982928055,-0.0004181468751172
2025-05-25,4.848262501513355,434.5521249545993,319.416636396655,-0.9843099539390884,59.66992977358026,-0.0004181468751172
2025-05-26,5.521431166000696,403.0477055333565,340.3809177866574,-0.9846182482369834,60.24226056423297,-0.0004181468751172
2025-05-27,4.586305848165858,366.8423537958536,353.0650199782032,-0.9849205308832532,60.78438430802765,-0.0004181468751172
2025-05-28,5.694042862332411,339.1489284416897,341.06453565806555,-0.9852169173114362,60.96900714372207,-0.0004181468751172
2025-05-29,9.923489526575471,375.725995883265,320.8007022642043,-0.985507520808337,61.05263349073735,-0.0004181468751172
2025-05-30,8.659535052670185,386.2348710497623,297.9683981111562,-0.9857924525512228,61.13571376679984,-0.0004181468751172
2025-05-31,6.859462404649535,394.17365298462255,298.5862695241553,-0.9860718216444756,61.211150260322064,-0.0004181468751172
2025-06-01,5.059389756628885,402.1124349194829,267.6878556725936,-0.9863457351557234,61.29187431892482,-0.0004181468751172
2025-06-02,3.2593171086082355,410.0512168543432,224.91209589537377,-0.9866142981514304,61.37495459498731,-0.0004181468751172
2025-06-03,3.2472091052191687,417.9899987892034,193.6569802639434,-0.9868776137319676,61.45803487104981,-0.0004181468751172
2025-06-04,5.316188400531988,411.949630705902,175.60431044921037,-0.9871357830661625,61.54111514711222,-0.0004181468751172
2025-06-05,6.620050853614328,408.3588812204848,169.13984743915702,-0.9873889054253282,61.62039593171086,-0.0004181468751172
2025-06-06,5.878774670056854,412.3019736045483,170.39387335028428,-0.9876370782167778,61.69727569923721,-0.0004181468751172
2025-06-07,6.27853250998788,393.845017556598,174.20208257657376,-0.9878803970168316,61.78035597529964,-0.0004181468751172
2025-06-08,8.167054122775879,400.5804576825389,192.44787504540423,-0.9881189556033194,61.86343625136213,-0.0004181468751172
2025-06-09,5.8810146506838725,367.62029301367744,195.4344351616413,-0.988352845987577,61.94651652742462,-0.0004181468751172
2025-06-10,8.188800096864192,413.7760019372838,200.9731202324741,-0.9885821584459532,62.02959680348711,-0.0004181468751172
2025-06-11,6.454594987286171,414.0,218.4540501271383,-0.9888069815508204,62.10349073737743,-0.0004181468751172
2025-06-12,6.55252451870698,405.5825160431007,235.1514711224188,-0.989027402201099,62.1857573556121,-0.0004181468751172
2025-06-13,6.3705412277513815,384.1135730717865,234.94054970335176,-0.9892435056523028,62.268837631674586,-0.0004181468751172
2025-06-14,6.093606974209997,360.1126044315331,243.6316745368668,-0.9894553755461026,62.35191790773701,-0.0004181468751172
2025-06-15,5.816672720668358,336.1116357912578,235.7781813778906,-0.9896630939394228,62.43499818379949,-0.0004181468751172
2025-06-16,5.539738467126721,312.11066715098247,210.3712313839393,-0.9898667413330676,62.51273640876621,-0.0004181468751172
2025-06-17,5.262804213585336,288.1096985107292,231.1282237558614,-0.990066396699886,62.5911587359244,-0.0004181468751172
2025-06-18,5.822823586389911,280.0869354643361,282.3695362634621,-0.9902621375124828,62.67423901198689,-0.0004181468751172
2025-06-19,8.244545344471849,296.67804818984894,292.3574282600824,-0.9904540397704736,62.75731928804938,-0.0004181468751172
2025-06-20,11.39466037050484,321.29313476207574,292.15982564474945,-0.9906421780272984,62.84039956411187,-0.0004181468751172
2025-06-21,12.250223998062578,363.7838721394944,318.0529119748135,-0.9908266254165918,62.92198208015499,-0.0004181468751172
2025-06-22,11.152173386606922,430.9769947935978,305.5421963918054,-0.9910074536781176,62.99656011623688,-0.0004181468751172
2025-06-23,8.013585179804565,506.6723574282429,287.0799128223798,-0.9911847331832742,63.07964039229929,-0.0004181468751172
2025-06-24,7.724264438794059,497.80881462646863,275.97057755176235,-0.9913585329601762,63.162720668361786,-0.0004181468751172
2025-06-25,6.436650926262101,489.41990555757263,277.5266981474758,-0.9915289207183132,63.24580094442428,-0.0004181468751172
2025-06-26,6.444911006174896,478.3566291318635,270.3465310570345,-0.9916959628727986,63.21407918634221,-0.0004181468751172
2025-06-27,6.740307543285976,466.72539048311467,256.2961617629325,-0.991859724568208,63.07607700690164,-0.0004181468751172
2025-06-28,7.035704080397057,455.0941518343659,214.91706017679263,-0.992020269702012,62.909916454776656,-0.0004181468751172
2025-06-29,7.331100617508138,443.4629131856171,159.91863421722417,-0.9921776609476164,62.738409008354544,-0.0004181468751172
2025-06-30,7.626497154619219,431.83167453686826,130.62658917544482,-0.9923319597770052,62.56759535052669,-0.0004181468751172
2025-07-01,6.885797312022753,401.7640150139116,117.5724664002844,-0.9924832264829986,62.4014347984017,-0.0004181468751172
2025-07-02,6.068870323284491,366.7362876861639,92.00726480202576,-0.9926315202011282,62.23223392662543,-0.0004181468751172
2025-07-03,8.531299188765912,389.3545223393038,82.13294587723894,-0.992776898931137,62.05911369415174,-0.0004181468751172
2025-07-04,11.159062840538196,444.3989587117091,105.85494611938176,-0.992919419558107,61.89295314202691,-0.0004181468751172
2025-07-05,7.967925899019267,444.1551035234286,126.40247003269108,-0.9930591378732212,61.72605884489648,-0.0004181468751172
2025-07-06,6.3063203777709615,483.8490131976937,181.78932074096795,-0.9931961085941654,61.55066715098693,-0.0004181468751172
2025-07-07,7.403523428986146,488.5980142874423,201.3116600072576,-0.9933303853851734,61.38447148565208,-0.0004181468751172
2025-07-08,8.3427170359606,467.0893570650244,214.7980385034484,-0.9934620208767228,61.21831093352709,-0.0004181468751172
2025-07-09,11.486741736287636,516.608185010291,220.0633248577309,-0.993591066684886,61.04449206925778,-0.0004181468751172
2025-07-10,11.903959317108503,509.162489405492,228.5783993219534,-0.9937175734303412,60.87598982927712,-0.0004181468751172
2025-07-11,11.239317108608573,477.2227388303564,228.3276425717381,-0.9938415907570451,60.70982927715215,-0.0004181468751172
2025-07-12,10.57467490010864,445.2829882552208,217.9723937522633,-0.9939631673505832,60.538316987528674,-0.0004181468751172
2025-07-13,9.910032691608707,413.3432376800852,216.9577430681761,-0.9940823509561856,60.36750817290218,-0.0004181468751172
2025-07-14,9.245390483109386,381.4034871049788,235.0606610969831,-0.9941991883964316,60.20134762077735,-0.0004181468751172
2025-07-15,8.343225572103028,357.2593534326182,261.2219397021455,-0.9943137255886344,60.03214190579972,-0.0004181468751172
2025-07-16,6.958554304396107,363.29204504174015,269.07373774067537,-0.9944260075619156,59.85902651652753,-0.0004181468751172
2025-07-17,6.071340355974503,396.40755539414073,232.15074464220805,-0.994536078473978,59.69286596440255,-0.0004181468751172
2025-07-18,7.592614117931981,348.5170117447613,231.67054122775667,-0.994643981627574,59.52596682407077,-0.0004181468751172
2025-07-19,7.500302700084768,354.9788109940662,215.0544860152584,-0.9947497594866797,59.35057513016106,-0.0004181468751172
2025-07-20,9.524191790773768,379.8423537958599,238.002179440611,-0.9948534536923794,59.1843843080276,-0.0004181468751172
2025-07-21,13.916006780482842,379.4703959317103,233.25438915122743,-0.9949551050784609,59.01822375590262,-0.0004181468751172
2025-07-22,13.504547766072582,518.4694272915322,244.2610485531017,-0.9950547536867308,58.84440004843192,-0.0004181468751172
2025-07-23,12.064489647655986,552.9238233615193,248.0,-0.995152438782052,58.67590265165261,-0.0004181468751172
2025-07-24,10.624431529240786,542.1102001279986,227.1735076885812,-0.99524819886711,58.50974209952778,-0.0004181468751172
2025-07-25,9.184373410824266,531.296576894468,208.10776123017112,-0.9953420716969064,58.348938128102645,-0.0004181468751172
2025-07-26,7.744315292409068,520.4829536609473,207.1289502361016,-0.995434094292994,58.2057718852162,-0.0004181468751172
2025-07-27,7.224603462888676,509.6693304274165,203.5984986075872,-0.9955243029574472,58.076535900230105,-0.0004181468751172
2025-07-28,8.009250514589985,498.8557071938859,186.6449933406002,-0.9956127332865824,57.947299915244,-0.0004181468751172
2025-07-29,8.166581910642991,488.0420839603553,182.42172175808165,-0.9956994201844218,57.81806393025791,-0.0004181468751172
2025-07-30,6.972212132219627,485.351616418458,194.30245792468847,-0.9957843978759132,57.68882794527181,-0.0004181468751172
2025-07-31,8.566908826734728,517.4315292408145,193.3236469306109,-0.9958676999199092,57.55959196028571,-0.0004181468751172
2025-08-01,9.397711587359645,473.1220486741523,160.09153650561427,-0.9959493592219002,57.43035597529961,-0.0004181468751172
2025-08-02,8.571485652016204,497.8554304395139,128.70056907616768,-0.9960294080465228,57.30111999031363,-0.0004181468751172
2025-08-03,8.33126286475362,521.9358275820294,129.3747427049276,-0.9961078780298288,57.171884005327534,-0.0004181468751172
2025-08-04,9.526879767526449,594.2451870686587,157.60479476934506,-0.9961848001913324,57.04264802034143,-0.0004181468751172
2025-08-05,9.003111756872094,650.1856156919408,186.6974209952593,-0.9962602049458318,56.91341203535546,-0.0004181468751172
2025-08-06,8.293485894176214,626.2757718852375,214.39084634942705,-0.9963341221150144,56.78417605036934,-0.0004181468751172
2025-08-07,7.831928804940111,566.4579731202384,224.92771521976044,-0.9964065809388432,56.65494006538323,-0.0004181468751172
2025-08-08,7.370371715704047,506.6401743552445,227.2147959801433,-0.9964776100867344,56.525704080397134,-0.0004181468751172
2025-08-09,6.908814626467983,446.8223755902506,221.44073132339915,-0.9965472376685256,56.39646809541104,-0.0004181468751172
2025-08-10,6.447257537231919,387.0045768252567,217.302942244838,-0.9966154912452404,56.2702869596803,-0.0004181468751172
2025-08-11,6.397178835210776,334.2276304637181,241.399806271942,-0.9966823978396512,56.14799612543884,-0.0004181468751172
2025-08-12,7.688255236711186,313.7651047342237,241.91681801670327,-0.9967479839466444,56.01876014045286,-0.0004181468751172
2025-08-13,9.28503450780966,349.44206320377816,278.36723574282644,-0.996812275543394,55.88952415546676,-0.0004181468751172
2025-08-14,9.100411672115234,391.90531541349606,319.9073737740722,-0.996875298099342,55.76028817048066,-0.0004181468751172
2025-08-15,7.1657827824202736,380.0262743673636,281.3156556484055,-0.9969370765859932,55.63105218549468,-0.0004181468751172
2025-08-16,7.168833999273447,348.6098801307795,294.8833999273447,-0.996997635486526,55.501816200508586,-0.0004181468751172
2025-08-17,7.123271582516064,339.93086330064256,314.880251846466,-0.9970569988052208,55.37258021552249,-0.0004181468751172
2025-08-18,6.823840658675404,331.4056181135736,282.028090567868,-0.997115190076715,55.2433442305364,-0.0004181468751172
2025-08-19,7.288972030512275,335.7302579004736,251.5027243007604,-0.9971722323750788,55.1141082455503,-0.0004181468751172
2025-08-20,8.175161641845518,347.3614965492224,241.9267465794885,-0.997228148322724,54.9848722605642,-0.0004181468751172
2025-08-21,9.061351253178854,358.9927351979724,242.37922266618392,-0.9972829600991422,54.855636275578085,-0.0004181468751172
2025-08-22,9.947540864511392,370.623973846712,237.4914638576108,-0.9973366894494792,54.72640029059209,-0.0004181468751172
2025-08-23,10.833730475844636,382.25521249546085,207.1119990313528,-0.9973893576929462,54.59716430560599,-0.0004181468751172
2025-08-24,9.965141058237723,390.3127497275692,150.3167453686752,-0.9974409857310742,54.45876498365415,-0.0004181468751172
2025-08-25,4.83043952052298,388.1521976026149,109.63022157646586,-0.9974915940558062,54.291082455503165,-0.0004181468751172
2025-08-26,5.165685918391471,388.1715704080426,97.85785204021322,-0.9975412027574452,54.11569076159346,-0.0004181468751172
2025-08-27,7.196537111030153,378.01731444484926,47.08657222424618,-0.997589831532442,53.94029906768376,-0.0004181468751172
2025-08-28,11.531238648747054,438.821649110065,54.372321104250304,-0.9976374996910417,53.77412277515437,-0.0004181468751172
2025-08-29,13.673774064657174,389.097469427278,95.54340719216395,-0.9976842261647808,53.59951567986435,-0.0004181468751172
2025-08-30,12.157355612058694,378.23223150502446,112.98099043468208,-0.997730029513844,53.42412398595465,-0.0004181468751172
2025-08-31,12.152706138758138,404.9444242644592,151.92589901927892,-0.9977749279342796,53.25564111877942,-0.0004181468751172
2025-09-01,11.560870969044096,419.35365459902266,179.05194333454116,-0.9978189392650778,53.0833405981354,-0.0004181468751172
2025-09-02,10.299281591798856,422.89225894983247,183.85155587843568,-0.997862080995116,52.90794890422569,-0.0004181468751172
2025-09-03,9.037692214554774,426.4308633006391,157.14783872143244,-0.997904370269966,52.737159462404776,-0.0004181468751172
2025-09-04,7.776102837309532,429.9694676514489,124.1666061266551,-0.997945823898577,52.56716551640645,-0.0004181468751172
2025-09-05,6.514513460064203,433.5080720022589,126.58069984258712,-0.9979864583598288,52.39177382249673,-0.0004181468751172
2025-09-06,5.25292408281876,437.04667635306936,142.55648383581564,-0.998026289808958,52.216382128587,-0.0004181468751172
2025-09-07,4.245804576825326,429.7703111756773,129.62586269524024,-0.9980653340838646,52.042517253904805,-0.0004181468751172
2025-09-08,4.469681559510715,371.7872623804286,122.75796101223212,-0.9981036067112924,51.87559874076759,-0.0004181468751172
2025-09-09,4.100435888121863,357.01743552487454,131.9891027969534,-0.9981411229128988,51.70020704685789,-0.0004181468751172
2025-09-10,8.249110061753607,362.5321467490048,135.68809783266988,-0.9981778976111988,51.52481535294818,-0.0004181468751172
